doi	level
10.1080/19386389.2011.629958	2
10.1080/19386389.2011.629959	2
10.1080/19386389.2011.629960	2
10.1080/19386389.2012.652565	2
10.1080/19386389.2012.652566	2
10.1080/19386389.2012.652569	2
10.1080/19386389.2012.699822	2
10.1080/19386389.2012.699823	2
10.1080/19386389.2012.699825	2
10.1080/19386389.2012.699828	2
10.1080/19386389.2012.699829	2
10.1080/19386389.2012.699831	2
10.1080/19386389.2012.699834	2
10.1080/19386389.2012.699836	2
10.1080/19386389.2012.699842	2
10.1080/19386389.2012.699845	2
10.1080/19386389.2012.699854	2
10.1080/19386389.2012.700597	2
10.1080/19386389.2012.700604	2
10.1080/19386389.2012.700606	2
10.1080/19386389.2012.735523	2
10.1080/19386389.2012.735525	2
10.1080/19386389.2012.735562	2
10.1080/19386389.2012.735573	2
10.1080/19386389.2013.778725	2
10.1080/19386389.2013.778728	2
10.1080/19386389.2013.778730	2
10.1080/19386389.2013.778732	2
10.1080/19386389.2013.826036	2
10.1080/19386389.2013.826061	2
10.1080/19386389.2013.826063	2
10.1080/19386389.2013.826067	2
10.1080/19386389.2013.826074	2
10.1080/19386389.2013.826075	2
10.1080/19386389.2013.826076	2
10.1080/19386389.2013.826095	2
10.1080/19386389.2013.827513	2
10.1080/19386389.2013.828511	2
10.1080/19386389.2013.828527	2
10.1080/19386389.2013.828551	2
10.1080/19386389.2013.831277	2
10.1080/19386389.2013.846618	2
10.1080/19386389.2013.846626	2
10.1080/19386389.2013.849908	2
10.1080/19386389.2014.891892	2
10.1080/19386389.2014.891896	2
10.1080/19386389.2014.909670	2
10.1080/19386389.2014.909671	2
10.1080/19386389.2014.909677	2
10.1080/19386389.2014.914775	2
10.1080/19386389.2014.977725	2
10.1080/19386389.2014.977731	2
10.1080/19386389.2014.978235	2
10.1080/19386389.2014.984572	2
10.1080/19386389.2014.990846	2
10.1080/19386389.2014.992664	2
10.1080/19386389.2014.992710	2
10.1080/19386389.2014.993249	2
10.1080/19386389.2015.1007009	2
10.1080/19386389.2015.1011025	2
10.1080/19386389.2015.1012856	2
10.1080/19386389.2015.1041852	2
10.1080/19386389.2015.1041853	2
10.1080/19386389.2015.1050317	2
10.1080/19386389.2015.1099967	2
10.1080/19386389.2015.1099979	2
10.1080/19386389.2015.1099981	2
10.1080/19386389.2015.1099983	2
10.1080/19386389.2015.1099989	2
10.1080/19386389.2015.1099990	2
10.1080/19386389.2015.1099993	2
10.1080/19386389.2015.1103081	2
10.1080/19386389.2015.1103086	2
10.1080/19386389.2016.1161462	2
10.1080/19386389.2016.1167494	2
10.1080/19386389.2016.1167495	2
10.1080/19386389.2016.1167496	2
10.1080/19386389.2016.1215734	2
10.1080/19386389.2016.1215736	2
10.1080/19386389.2016.1216969	2
10.1080/19386389.2016.1258891	2
10.1080/19386389.2016.1258897	2
10.1080/19386389.2016.1258908	2
10.1080/19386389.2016.1258910	2
10.1080/19386389.2017.1285143	2
10.1080/19386389.2017.1348783	2
10.1080/19386389.2017.1355166	2
10.1080/19386389.2017.1401869	2
10.1080/19386389.2018.1439278	2
10.1080/19386389.2018.1440919	2
10.1080/19386389.2018.1440922	2
10.1080/19386389.2018.1440927	2
10.1080/19386389.2018.1443414	2
10.1080/19386389.2018.1443698	2
10.1080/19386389.2018.1454379	2
10.1080/19386389.2018.1461177	2
10.1080/19386389.2018.1461455	2
10.1080/713692878	1
10.1080/713692879	1
10.1080/713692880	1
10.1080/713692883	1
10.1080/713692884	1
10.1080/713692887	1
10.1080/713692888	1
10.1093/llc/10.1.23	1
10.1093/llc/10.2.111	1
10.1093/llc/10.2.135	1
10.1093/llc/10.2.143	1
10.1093/llc/10.2.85	1
10.1093/llc/10.3.171	1
10.1093/llc/10.3.183	1
10.1093/llc/10.3.189	1
10.1093/llc/10.4.247	1
10.1093/llc/10.4.261	1
10.1093/llc/10.4.271	1
10.1093/llc/10.4.287	1
10.1093/llc/1.1.1	1
10.1093/llc/11.1.19	1
10.1093/llc/11.1.23	1
10.1093/llc/11.1.33	1
10.1093/llc/1.1.24	1
10.1093/llc/11.2.55	1
10.1093/llc/11.2.87	1
10.1093/llc/11.3.121	1
10.1093/llc/11.3.133	1
10.1093/llc/11.3.141	1
10.1093/llc/1.1.36	1
10.1093/llc/1.1.41	1
10.1093/llc/11.4.155	1
10.1093/llc/11.4.163	1
10.1093/llc/11.4.175	1
10.1093/llc/11.4.193	1
10.1093/llc/1.1.45	1
10.1093/llc/1.1.9	1
10.1093/llc/1.2.104	1
10.1093/llc/1.2.106	1
10.1093/llc/12.1.31	1
10.1093/llc/12.2.79	1
10.1093/llc/12.3.153	1
10.1093/llc/12.3.169	1
10.1093/llc/12.3.177	1
10.1093/llc/12.3.185	1
10.1093/llc/12.4.227	1
10.1093/llc/12.4.251	1
10.1093/llc/12.4.269	1
10.1093/llc/1.2.74	1
10.1093/llc/1.2.93	1
10.1093/llc/13.1.1	1
10.1093/llc/13.1.15	1
10.1093/llc/13.1.37	1
10.1093/llc/1.3.156	1
10.1093/llc/1.3.163	1
10.1093/llc/13.2.77	1
10.1093/llc/13.2.89	1
10.1093/llc/13.3.111	1
10.1093/llc/13.3.133	1
10.1093/llc/13.3.141	1
10.1093/llc/13.3.151	1
10.1093/llc/13.4.165	1
10.1093/llc/13.4.177	1
10.1093/llc/14.1.1	1
10.1093/llc/14.1.103	1
10.1093/llc/14.1.11	1
10.1093/llc/14.1.115	1
10.1093/llc/14.1.29	1
10.1093/llc/14.1.89	1
10.1093/llc/1.4.202	1
10.1093/llc/1.4.214	1
10.1093/llc/14.2.223	1
10.1093/llc/1.4.230	1
10.1093/llc/14.3.311	1
10.1093/llc/14.3.375	1
10.1093/llc/14.4.445	1
10.1093/llc/14.4.467	1
10.1093/llc/14.4.479	1
10.1093/llc/15.1.15	1
10.1093/llc/15.1.5	1
10.1093/llc/15.1.65	1
10.1093/llc/15.1.93	1
10.1093/llc/15.2.121	1
10.1093/llc/15.2.131	1
10.1093/llc/15.2.157	1
10.1093/llc/15.2.187	1
10.1093/llc/15.3.323	1
10.1093/llc/15.3.339	1
10.1093/llc/15.4.403	1
10.1093/llc/15.4.465	1
10.1093/llc/16.1.115	1
10.1093/llc/16.1.45	1
10.1093/llc/16.1.5	1
10.1093/llc/16.1.77	1
10.1093/llc/16.2.135	1
10.1093/llc/16.2.189	1
10.1093/llc/16.3.205	1
10.1093/llc/16.3.251	1
10.1093/llc/16.3.287	1
10.1093/llc/16.3.299	1
10.1093/llc/16.4.353	1
10.1093/llc/16.4.403	1
10.1093/llc/16.4.421	1
10.1093/llc/16.4.445	1
10.1093/llc/16.4.467	1
10.1093/llc/17.1.1	1
10.1093/llc/17.1.103	1
10.1093/llc/17.1.37	1
10.1093/llc/17.1.61	1
10.1093/llc/17.1.77	1
10.1093/llc/17.1.89	1
10.1093/llc/17.2.157	1
10.1093/llc/17.2.193	1
10.1093/llc/17.2.207	1
10.1093/llc/17.2.245	1
10.1093/llc/17.3.267	1
10.1093/llc/17.3.311	1
10.1093/llc/17.4.401	1
10.1093/llc/18.1.101	1
10.1093/llc/18.1.23	1
10.1093/llc/18.1.39	1
10.1093/llc/18.1.63	1
10.1093/llc/18.1.77	1
10.1093/llc/18.2.117	1
10.1093/llc/18.2.129	1
10.1093/llc/18.2.139	1
10.1093/llc/18.2.151	1
10.1093/llc/18.2.167	1
10.1093/llc/18.2.175	1
10.1093/llc/18.2.185	1
10.1093/llc/18.2.209	1
10.1093/llc/18.3.235	1
10.1093/llc/18.3.249	1
10.1093/llc/18.3.261	1
10.1093/llc/18.3.287	1
10.1093/llc/18.3.315	1
10.1093/llc/18.4.341	1
10.1093/llc/18.4.361	1
10.1093/llc/18.4.379	1
10.1093/llc/18.4.389	1
10.1093/llc/18.4.407	1
10.1093/llc/18.4.423	1
10.1093/llc/19.1.17	1
10.1093/llc/19.1.35	1
10.1093/llc/19.1.9	1
10.1093/llc/19.2.197	1
10.1093/llc/19.2.221	1
10.1093/llc/19.3.253	1
10.1093/llc/19.3.265	1
10.1093/llc/19.3.273	1
10.1093/llc/19.3.303	1
10.1093/llc/19.3.321	1
10.1093/llc/19.3.335	1
10.1093/llc/19.3.397	1
10.1093/llc/19.3.415	1
10.1093/llc/19.4.431	1
10.1093/llc/19.4.453	1
10.1093/llc/19.4.477	1
10.1093/llc/19.4.497	1
10.1093/llc/19.4.509	1
10.1093/llc/2.1.19	1
10.1093/llc/2.1.24	1
10.1093/llc/2.1.40	1
10.1093/llc/2.1.61	1
10.1093/llc/2.1.7	1
10.1093/llc/2.2.108a	1
10.1093/llc/2.2.116	1
10.1093/llc/2.2.120	1
10.1093/llc/2.2.125	1
10.1093/llc/2.2.61	1
10.1093/llc/2.2.71	1
10.1093/llc/2.2.80	1
10.1093/llc/2.3.145	1
10.1093/llc/2.3.166	1
10.1093/llc/2.3.171	1
10.1093/llc/2.4.221	1
10.1093/llc/3.1.12	1
10.1093/llc/3.1.26	1
10.1093/llc/3.1.36	1
10.1093/llc/3.2.105	1
10.1093/llc/3.2.109	1
10.1093/llc/3.2.131	1
10.1093/llc/3.3.185	1
10.1093/llc/3.4.223	1
10.1093/llc/3.4.250	1
10.1093/llc/4.1.29	1
10.1093/llc/4.1.43	1
10.1093/llc/4.1.51	1
10.1093/llc/4.2.121	1
10.1093/llc/4.2.135	1
10.1093/llc/4.2.90	1
10.1093/llc/4.2.99	1
10.1093/llc/4.3.163	1
10.1093/llc/4.3.169	1
10.1093/llc/4.3.174	1
10.1093/llc/4.3.203	1
10.1093/llc/4.3.218	1
10.1093/llc/4.4.274	1
10.1093/llc/5.1.1	1
10.1093/llc/5.1.19	1
10.1093/llc/5.1.45	1
10.1093/llc/5.1.58	1
10.1093/llc/5.1.86	1
10.1093/llc/5.1.89	1
10.1093/llc/5.2.119	1
10.1093/llc/5.2.129	1
10.1093/llc/5.2.145	1
10.1093/llc/5.2.182	1
10.1093/llc/5.3.203	1
10.1093/llc/5.3.221	1
10.1093/llc/5.3.226	1
10.1093/llc/5.3.235	1
10.1093/llc/5.4.257	1
10.1093/llc/5.4.270	1
10.1093/llc/5.4.305	1
10.1093/llc/6.1.1	1
10.1093/llc/6.1.15	1
10.1093/llc/6.1.20	1
10.1093/llc/6.1.34	1
10.1093/llc/6.1.47	1
10.1093/llc/6.2.119	1
10.1093/llc/6.2.127	1
10.1093/llc/6.3.149	1
10.1093/llc/6.3.166	1
10.1093/llc/6.3.175	1
10.1093/llc/6.3.180	1
10.1093/llc/6.3.192	1
10.1093/llc/6.4.243	1
10.1093/llc/6.4.246	1
10.1093/llc/6.4.259	1
10.1093/llc/6.4.274	1
10.1093/llc/6.4.301	1
10.1093/llc/7.1.1	1
10.1093/llc/7.1.43	1
10.1093/llc/7.1.48	1
10.1093/llc/7.2.113	1
10.1093/llc/7.2.124	1
10.1093/llc/7.2.132	1
10.1093/llc/7.2.91	1
10.1093/llc/7.3.168	1
10.1093/llc/7.3.176	1
10.1093/llc/8.1.1	1
10.1093/llc/8.1.27	1
10.1093/llc/8.1.33	1
10.1093/llc/8.1.39	1
10.1093/llc/8.2.59	1
10.1093/llc/8.2.73	1
10.1093/llc/8.3.113	1
10.1093/llc/8.3.143	1
10.1093/llc/8.4.203	1
10.1093/llc/8.4.227	1
10.1093/llc/8.4.243	1
10.1093/llc/8.4.259	1
10.1093/llc/8.4.275	1
10.1093/llc/8.4.283	1
10.1093/llc/9.1.1	1
10.1093/llc/9.1.13	1
10.1093/llc/9.1.25	1
10.1093/llc/9.1.47	1
10.1093/llc/9.1.7	1
10.1093/llc/9.2.119	1
10.1093/llc/9.2.137	1
10.1093/llc/9.2.149	1
10.1093/llc/9.3.203	1
10.1093/llc/9.3.215	1
10.1093/llc/9.3.235	1
10.1093/llc/9.4.267	1
10.1093/llc/9.4.281	1
10.1093/llc/9.4.295	1
10.1093/llc/fqh032	1
10.1093/llc/fqh040	1
10.1093/llc/fqh041	1
10.1093/llc/fqh042	1
10.1093/llc/fqh043	1
10.1093/llc/fqh044	1
10.1093/llc/fqh045	1
10.1093/llc/fqh046	1
10.1093/llc/fqh047	1
10.1093/llc/fqh048	1
10.1093/llc/fqh050	1
10.1093/llc/fqh051	1
10.1093/llc/fqi001	1
10.1093/llc/fqi014	1
10.1093/llc/fqi018	1
10.1093/llc/fqi020	1
10.1093/llc/fqi022	1
10.1093/llc/fqi024	1
10.1093/llc/fqi025	1
10.1093/llc/fqi026	1
10.1093/llc/fqi029	1
10.1093/llc/fqi033	1
10.1093/llc/fqi034	1
10.1093/llc/fqi035	1
10.1093/llc/fqi036	1
10.1093/llc/fqi037	1
10.1093/llc/fqi039	1
10.1093/llc/fqi042	1
10.1093/llc/fqi045	1
10.1093/llc/fqi046	1
10.1093/llc/fqi048	1
10.1093/llc/fqi049	1
10.1093/llc/fqi050	1
10.1093/llc/fqi063	1
10.1093/llc/fqi064	1
10.1093/llc/fqi066	1
10.1093/llc/fqi067	1
10.1093/llc/fql002	1
10.1093/llc/fql006	1
10.1093/llc/fql007	1
10.1093/llc/fql011	1
10.1093/llc/fql014	1
10.1093/llc/fql015	1
10.1093/llc/fql018	1
10.1093/llc/fql019	1
10.1093/llc/fql020	1
10.1093/llc/fql021	1
10.1093/llc/fql022	1
10.1093/llc/fql032	1
10.1093/llc/fql033	1
10.1093/llc/fql034	1
10.1093/llc/fql035	1
10.1093/llc/fql036	1
10.1093/llc/fql037	1
10.1093/llc/fql038	1
10.1093/llc/fql039	1
10.1093/llc/fql040	1
10.1093/llc/fql041	1
10.1093/llc/fql042	1
10.1093/llc/fql043	1
10.1093/llc/fql044	1
10.1093/llc/fql048	1
10.1093/llc/fql049	1
10.1093/llc/fqm001	1
10.1093/llc/fqm002	1
10.1093/llc/fqm006	1
10.1093/llc/fqm008	1
10.1093/llc/fqm009	1
10.1093/llc/fqm012	1
10.1093/llc/fqm017	1
10.1093/llc/fqm018	1
10.1093/llc/fqm019	1
10.1093/llc/fqm020	1
10.1093/llc/fqm021	1
10.1093/llc/fqm023	1
10.1093/llc/fqm025	1
10.1093/llc/fqm026	1
10.1093/llc/fqm028	1
10.1093/llc/fqm029	1
10.1093/llc/fqm040	1
10.1093/llc/fqm041	1
10.1093/llc/fqm042	1
10.1093/llc/fqm044	1
10.1093/llc/fqm045	1
10.1093/llc/fqm046	1
10.1093/llc/fqn003	1
10.1093/llc/fqn004	1
10.1093/llc/fqn010	1
10.1093/llc/fqn011	1
10.1093/llc/fqn012	1
10.1093/llc/fqn013	1
10.1093/llc/fqn014	1
10.1093/llc/fqn015	1
10.1093/llc/fqn016	1
10.1093/llc/fqn017	1
10.1093/llc/fqn018	1
10.1093/llc/fqn019	1
10.1093/llc/fqn020	1
10.1093/llc/fqn021	1
10.1093/llc/fqn022	1
10.1093/llc/fqn023	1
10.1093/llc/fqn030	1
10.1093/llc/fqn031	1
10.1093/llc/fqn032	1
10.1093/llc/fqn033	1
10.1093/llc/fqn034	1
10.1093/llc/fqn038	1
10.1093/llc/fqn039	1
10.1093/llc/fqn040	1
10.1093/llc/fqn043	1
10.1093/llc/fqn044	1
10.1093/llc/fqp001	1
10.1093/llc/fqp002	1
10.1093/llc/fqp003	1
10.1093/llc/fqp005	1
10.1093/llc/fqp006	1
10.1093/llc/fqp007	1
10.1093/llc/fqp008	1
10.1093/llc/fqp009	1
10.1093/llc/fqp010	1
10.1093/llc/fqp015	1
10.1093/llc/fqp017	1
10.1093/llc/fqp018	1
10.1093/llc/fqp019	1
10.1093/llc/fqp020	1
10.1093/llc/fqp022	1
10.1093/llc/fqp023	1
10.1093/llc/fqp024	1
10.1093/llc/fqp025	1
10.1093/llc/fqp027	1
10.1093/llc/fqp029	1
10.1093/llc/fqp030	1
10.1093/llc/fqp031	1
10.1093/llc/fqp032	1
10.1093/llc/fqp033	1
10.1093/llc/fqp034	1
10.1093/llc/fqp035	1
10.1093/llc/fqp036	1
10.1093/llc/fqp037	1
10.1093/llc/fqp038	1
10.1093/llc/fqp039	1
10.1093/llc/fqp040	1
10.1093/llc/fqp041	1
10.1093/llc/fqq001	1
10.1093/llc/fqq002	1
10.1093/llc/fqq003	1
10.1093/llc/fqq004	1
10.1093/llc/fqq005	1
10.1093/llc/fqq006	1
10.1093/llc/fqq007	1
10.1093/llc/fqq008	1
10.1093/llc/fqq011	1
10.1093/llc/fqq013	1
10.1093/llc/fqq014	1
10.1093/llc/fqq015	1
10.1093/llc/fqq016	1
10.1093/llc/fqq017	1
10.1093/llc/fqq018	1
10.1093/llc/fqq019	1
10.1093/llc/fqq020	1
10.1093/llc/fqq021	1
10.1093/llc/fqq022	1
10.1093/llc/fqq025	1
10.1093/llc/fqq026	1
10.1093/llc/fqq027	1
10.1093/llc/fqq028	1
10.1093/llc/fqq029	1
10.1093/llc/fqr001	1
10.1093/llc/fqr004	1
10.1093/llc/fqr005	1
10.1093/llc/fqr006	1
10.1093/llc/fqr008	1
10.1093/llc/fqr009	1
10.1093/llc/fqr010	1
10.1093/llc/fqr013	1
10.1093/llc/fqr015	1
10.1093/llc/fqr016	1
10.1093/llc/fqr017	1
10.1093/llc/fqr018	1
10.1093/llc/fqr019	1
10.1093/llc/fqr020	1
10.1093/llc/fqr021	1
10.1093/llc/fqr022	1
10.1093/llc/fqr023	1
10.1093/llc/fqr024	1
10.1093/llc/fqr025	1
10.1093/llc/fqr026	1
10.1093/llc/fqr028	1
10.1093/llc/fqr029	1
10.1093/llc/fqr031	1
10.1093/llc/fqr033	1
10.1093/llc/fqr034	1
10.1093/llc/fqr038	1
10.1093/llc/fqr039	1
10.1093/llc/fqr043	1
10.1093/llc/fqr045	1
10.1093/llc/fqr048	1
10.1093/llc/fqr049	1
10.1093/llc/fqr050	1
10.1093/llc/fqr051	1
10.1093/llc/fqs002	1
10.1093/llc/fqs003	1
10.1093/llc/fqs004	1
10.1093/llc/fqs006	1
10.1093/llc/fqs007	1
10.1093/llc/fqs009	1
10.1093/llc/fqs010	1
10.1093/llc/fqs011	1
10.1093/llc/fqs013	1
10.1093/llc/fqs014	1
10.1093/llc/fqs015	1
10.1093/llc/fqs017	1
10.1093/llc/fqs018	1
10.1093/llc/fqs019	1
10.1093/llc/fqs020	1
10.1093/llc/fqs021	1
10.1093/llc/fqs023	1
10.1093/llc/fqs028	1
10.1093/llc/fqs030	1
10.1093/llc/fqs031	1
10.1093/llc/fqs033	1
10.1093/llc/fqs034	1
10.1093/llc/fqs035	1
10.1093/llc/fqs036	1
10.1093/llc/fqs040	1
10.1093/llc/fqs041	1
10.1093/llc/fqs044	1
10.1093/llc/fqs045	1
10.1093/llc/fqs046	1
10.1093/llc/fqs047	1
10.1093/llc/fqs048	1
10.1093/llc/fqs049	1
10.1093/llc/fqs050	1
10.1093/llc/fqs051	1
10.1093/llc/fqs052	1
10.1093/llc/fqs053	1
10.1093/llc/fqs054	1
10.1093/llc/fqs056	1
10.1093/llc/fqs057	1
10.1093/llc/fqs058	1
10.1093/llc/fqs059	1
10.1093/llc/fqs062	1
10.1093/llc/fqs063	1
10.1093/llc/fqs064	1
10.1093/llc/fqs065	1
10.1093/llc/fqs066	1
10.1093/llc/fqs067	1
10.1093/llc/fqs068	1
10.1093/llc/fqs069	1
10.1093/llc/fqs070	1
10.1093/llc/fqs071	1
10.1093/llc/fqs073	1
10.1093/llc/fqs074	1
10.1093/llc/fqs076	1
10.1093/llc/fqs077	1
10.1093/llc/fqt001	1
10.1093/llc/fqt002	1
10.1093/llc/fqt006	1
10.1093/llc/fqt007	1
10.1093/llc/fqt008	1
10.1093/llc/fqt009	1
10.1093/llc/fqt011	1
10.1093/llc/fqt014	1
10.1093/llc/fqt015	1
10.1093/llc/fqt016	1
10.1093/llc/fqt017	1
10.1093/llc/fqt018	1
10.1093/llc/fqt019	1
10.1093/llc/fqt020	1
10.1093/llc/fqt021	1
10.1093/llc/fqt023	1
10.1093/llc/fqt024	1
10.1093/llc/fqt025	1
10.1093/llc/fqt026	1
10.1093/llc/fqt027	1
10.1093/llc/fqt028	1
10.1093/llc/fqt030	1
10.1093/llc/fqt031	1
10.1093/llc/fqt032	1
10.1093/llc/fqt033	1
10.1093/llc/fqt034	1
10.1093/llc/fqt035	1
10.1093/llc/fqt036	1
10.1093/llc/fqt037	1
10.1093/llc/fqt039	1
10.1093/llc/fqt040	1
10.1093/llc/fqt041	1
10.1093/llc/fqt043	1
10.1093/llc/fqt044	1
10.1093/llc/fqt045	1
10.1093/llc/fqt046	1
10.1093/llc/fqt047	1
10.1093/llc/fqt048	1
10.1093/llc/fqt049	1
10.1093/llc/fqt050	1
10.1093/llc/fqt051	1
10.1093/llc/fqt053	1
10.1093/llc/fqt054	1
10.1093/llc/fqt057	1
10.1093/llc/fqt058	1
10.1093/llc/fqt059	1
10.1093/llc/fqt060	1
10.1093/llc/fqt061	1
10.1093/llc/fqt063	1
10.1093/llc/fqt064	1
10.1093/llc/fqt065	1
10.1093/llc/fqt066	1
10.1093/llc/fqt067	1
10.1093/llc/fqt068	1
10.1093/llc/fqt069	1
10.1093/llc/fqu001	1
10.1093/llc/fqu002	1
10.1093/llc/fqu004	1
10.1093/llc/fqu005	1
10.1093/llc/fqu006	1
10.1093/llc/fqu007	1
10.1093/llc/fqu008	1
10.1093/llc/fqu009	1
10.1093/llc/fqu011	1
10.1093/llc/fqu012	1
10.1093/llc/fqu013	1
10.1093/llc/fqu014	1
10.1093/llc/fqu015	1
10.1093/llc/fqu016	1
10.1093/llc/fqu017	1
10.1093/llc/fqu018	1
10.1093/llc/fqu019	1
10.1093/llc/fqu020	1
10.1093/llc/fqu021	1
10.1093/llc/fqu022	1
10.1093/llc/fqu023	1
10.1093/llc/fqu024	1
10.1093/llc/fqu025	1
10.1093/llc/fqu026	1
10.1093/llc/fqu028	1
10.1093/llc/fqu029	1
10.1093/llc/fqu030	1
10.1093/llc/fqu031	1
10.1093/llc/fqu032	1
10.1093/llc/fqu033	1
10.1093/llc/fqu034	1
10.1093/llc/fqu035	1
10.1093/llc/fqu037	1
10.1093/llc/fqu038	1
10.1093/llc/fqu039	1
10.1093/llc/fqu040	1
10.1093/llc/fqu041	1
10.1093/llc/fqu042	1
10.1093/llc/fqu043	1
10.1093/llc/fqu044	1
10.1093/llc/fqu046	1
10.1093/llc/fqu047	1
10.1093/llc/fqu048	1
10.1093/llc/fqu049	1
10.1093/llc/fqu050	1
10.1093/llc/fqu051	1
10.1093/llc/fqu052	1
10.1093/llc/fqu054	1
10.1093/llc/fqu055	1
10.1093/llc/fqu056	1
10.1093/llc/fqu057	1
10.1093/llc/fqu058	1
10.1093/llc/fqu059	1
10.1093/llc/fqu060	1
10.1093/llc/fqu061	1
10.1093/llc/fqu062	1
10.1093/llc/fqu063	1
10.1093/llc/fqu064	1
10.1093/llc/fqu066	1
10.1093/llc/fqu067	1
10.1093/llc/fqu068	1
10.1093/llc/fqu069	1
10.1093/llc/fqu070	1
10.1093/llc/fqu071	1
10.1093/llc/fqu072	1
10.1093/llc/fqu073	1
10.1093/llc/fqv001	1
10.1093/llc/fqv002	1
10.1093/llc/fqv003	1
10.1093/llc/fqv004	1
10.1093/llc/fqv005	1
10.1093/llc/fqv006	1
10.1093/llc/fqv007	1
10.1093/llc/fqv008	1
10.1093/llc/fqv009	1
10.1093/llc/fqv010	1
10.1093/llc/fqv011	1
10.1093/llc/fqv012	1
10.1093/llc/fqv013	1
10.1093/llc/fqv014	1
10.1093/llc/fqv015	1
10.1093/llc/fqv016	1
10.1093/llc/fqv017	1
10.1093/llc/fqv018	1
10.1093/llc/fqv019	1
10.1093/llc/fqv020	1
10.1093/llc/fqv021	1
10.1093/llc/fqv022	1
10.1093/llc/fqv023	1
10.1093/llc/fqv026	1
10.1093/llc/fqv027	1
10.1093/llc/fqv028	1
10.1093/llc/fqv030	1
10.1093/llc/fqv031	1
10.1093/llc/fqv032	1
10.1093/llc/fqv033	1
10.1093/llc/fqv034	1
10.1093/llc/fqv035	1
10.1093/llc/fqv036	1
10.1093/llc/fqv037	1
10.1093/llc/fqv038	1
10.1093/llc/fqv039	1
10.1093/llc/fqv040	1
10.1093/llc/fqv041	1
10.1093/llc/fqv043	1
10.1093/llc/fqv044	1
10.1093/llc/fqv045	1
10.1093/llc/fqv046	1
10.1093/llc/fqv047	1
10.1093/llc/fqv048	1
10.1093/llc/fqv049	1
10.1093/llc/fqv050	1
10.1093/llc/fqv052	1
10.1093/llc/fqv053	1
10.1093/llc/fqv054	1
10.1093/llc/fqv058	1
10.1093/llc/fqv061	1
10.1093/llc/fqv062	1
10.1093/llc/fqv063	1
10.1093/llc/fqv064	1
10.1093/llc/fqv065	1
10.1093/llc/fqv066	1
10.1093/llc/fqv067	1
10.1093/llc/fqv068	1
10.1093/llc/fqv070	1
10.1093/llc/fqv071	1
10.1093/llc/fqv072	1
10.1093/llc/fqw001	1
10.1093/llc/fqw002	1
10.1093/llc/fqw003	1
10.1093/llc/fqw005	1
10.1093/llc/fqw007	1
10.1093/llc/fqw008	1
10.1093/llc/fqw009	1
10.1093/llc/fqw011	1
10.1093/llc/fqw012	1
10.1093/llc/fqw013	1
10.1093/llc/fqw014	1
10.1093/llc/fqw015	1
10.1093/llc/fqw017	1
10.1093/llc/fqw018	1
10.1093/llc/fqw019	1
10.1093/llc/fqw020	1
10.1093/llc/fqw021	1
10.1093/llc/fqw022	1
10.1093/llc/fqw023	1
10.1093/llc/fqw024	1
10.1093/llc/fqw025	1
10.1093/llc/fqw026	1
10.1093/llc/fqw028	1
10.1093/llc/fqw029	1
10.1093/llc/fqw030	1
10.1093/llc/fqw031	1
10.1093/llc/fqw032	1
10.1093/llc/fqw033	1
10.1093/llc/fqw034	1
10.1093/llc/fqw035	1
10.1093/llc/fqw036	1
10.1093/llc/fqw039	1
10.1093/llc/fqw040	1
10.1093/llc/fqw041	1
10.1093/llc/fqw042	1
10.1093/llc/fqw043	1
10.1093/llc/fqw044	1
10.1093/llc/fqw045	1
10.1093/llc/fqw046	1
10.1093/llc/fqw047	1
10.1093/llc/fqw048	1
10.1093/llc/fqw049	1
10.1093/llc/fqw050	1
10.1093/llc/fqw051	1
10.1093/llc/fqw052	1
10.1093/llc/fqw053	1
10.1093/llc/fqw055	1
10.1093/llc/fqw056	1
10.1093/llc/fqw057	1
10.1093/llc/fqw059	1
10.1093/llc/fqw060	1
10.1093/llc/fqw061	1
10.1093/llc/fqw062	1
10.1093/llc/fqw063	1
10.1093/llc/fqw064	1
10.1093/llc/fqw065	1
10.1093/llc/fqx001	1
10.1093/llc/fqx002	1
10.1093/llc/fqx004	1
10.1093/llc/fqx005	1
10.1093/llc/fqx006	1
10.1093/llc/fqx007	1
10.1093/llc/fqx008	1
10.1093/llc/fqx009	1
10.1093/llc/fqx011	1
10.1093/llc/fqx012	1
10.1093/llc/fqx013	1
10.1093/llc/fqx014	1
10.1093/llc/fqx015	1
10.1093/llc/fqx016	1
10.1093/llc/fqx017	1
10.1093/llc/fqx020	1
10.1093/llc/fqx021	1
10.1093/llc/fqx022	1
10.1093/llc/fqx023	1
10.1093/llc/fqx024	1
10.1093/llc/fqx026	1
10.1093/llc/fqx028	1
10.1093/llc/fqx029	1
10.1093/llc/fqx030	1
10.1093/llc/fqx033	1
10.1093/llc/fqx035	1
10.1093/llc/fqx036	1
10.1093/llc/fqx038	1
10.1093/llc/fqx039	1
10.1093/llc/fqx040	1
10.1093/llc/fqx041	1
10.1093/llc/fqx042	1
10.1093/llc/fqx043	1
10.1093/llc/fqx046	1
10.1093/llc/fqx049	1
10.1093/llc/fqx050	1
10.1093/llc/fqx051	1
10.1093/llc/fqx052	1
10.1093/llc/fqx054	1
10.1093/llc/fqx055	1
10.1093/llc/fqx056	1
10.1093/llc/fqx057	1
10.1093/llc/fqx058	1
10.1093/llc/fqx059	1
