id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight	score<Perc AH pubs>	score<Perc DH pubs>	score<Perc DH pubs level 1>	score<Perc DH pubs level 2>	score<Perc DH pubs level 3>	description
1216224	120	0.9062	0.2251	4	1646	4.1163	18227	0.0002194547	0.0003840456	0	5.486366E-05	0.000329182	<td>IEEE Transactions on Power Systems; Dianli Xitong Zidonghua/Automation of Electric Power Systems; Energy; Zhongguo Dianji Gongcheng Xuebao/Proceedings of the Chinese Society of Electrical Engineering; Power System Technology</td>
63206	121	0.5321	0.5935	4	1847	5.1353	18195	0.004891454	0.0006045617	5.496015E-05	5.496015E-05	0.0004946414	<td>Journal of Construction Engineering and Management - ASCE; International Journal of Project Management; Automation in Construction; Construction Management and Economics; Journal of Management in Engineering - ASCE</td>
492991	122	-0.4292	0.4785	3	1838	4.0616	18184	0.007534096	5.49934E-05	0	0	5.49934E-05	<td>Schizophrenia Research; Psychiatry Research; Schizophrenia Bulletin; Psychological Medicine; Journal of Nervous and Mental Disease</td>
665	123	1.2741	-0.3194	2	776	3.1172	18171	0	0	0	0	0	<td>Astrophysical Journal; Astronomy and Astrophysics; Monthly Notices of the Royal Astronomical Society; Astronomical Journal; Astrophysical Journal Letters</td>
890853	124	-0.1658	-0.5568	6	1821	6.8393	18141	0	0	0	0	0	<td>Organic Letters; Tetrahedron Letters; Journal of Organic Chemistry; Angewandte Chemie - International Edition; Tetrahedron</td>
1241163	125	0.4109	-0.2758	5	2116	3.9685	18027	0.0003328341	5.547235E-05	0	0	5.547235E-05	<td>Atmospheric Chemistry and Physics; Journal of Physical Chemistry A; Atmospheric Environment; Journal of Geophysical Research; Environmental Science & Technology</td>
2131793	126	-0.105	0.1524	5	2324	4.1629	17996	0.3561347	0.04589909	0	0	0.04589909	<td>Journal of Human Evolution; Quaternary International; American Journal of Physical Anthropology; Journal of Archaeological Science; PLoS ONE</td>
2321109	127	0.1593	0.663	3	2281	4.8667	17948	0.0256296	0.001392913	0	0.0001671495	0.001225763	<td>Journal of Chemical Education; International Journal of Science Education; Journal of Research in Science Teaching; Science and Education; Science Education</td>
597415	128	0.5954	0.0028	5	1420	3.6958	17919	0.001506781	0	0	0	0	<td>Journal of Geophysical Research; Journal of Physical Oceanography; Continental Shelf Research; Estuarine, Coastal and Shelf Science; Geophysical Research Letters</td>
183232	129	-0.2756	-0.2215	6	2374	3.6165	17907	0.0001675323	0	0	0	0	<td>Meat Science; Food Chemistry; Journal of Food Science; LWT - Food Science and Technology; Journal of Agricultural and Food Chemistry</td>
4158574	130	0.1858	-0.094	5	2054	4.3056	17898	0.000670466	0	0	0	0	<td>Deep-Sea Research Part II: Topical Studies in Oceanography; Biogeosciences; Limnology and Oceanography; Marine Ecology - Progress Series; Journal of Geophysical Research</td>
434	131	0.331	0.7721	3	1393	3.4821	17886	0.002907302	5.590965E-05	0	0	5.590965E-05	<td>Applied Economics; Applied Economics Letters; Economic Modelling; Economics Bulletin; Economics Letters</td>
1812545	132	1.6562	-0.3089	2	558	3.675	17865	0.0001119507	0	0	0	0	<td>Physical Review D - Particles, Fields, Gravitation and Cosmology; Nuclear Physics A; Physical Review C - Nuclear Physics; Journal of High Energy Physics; Physics Letters, Section B: Nuclear, Elementary Particle and High-Energy Physics</td>
798188	133	0.3613	0.7792	3	1064	3.1635	17773	0.01175941	0.0005626512	0	0	0.0005626512	<td>Accounting Review; Contemporary Accounting Research; Journal of Accounting and Economics; Journal of Accounting Research; Auditing</td>
451265	134	0.0884	0.4844	3	1846	5.6224	17718	0.01839937	0.0002257591	0	0	0.0002257591	<td>Biological Conservation; Forest Policy and Economics; Conservation Biology; Land Use Policy; Ecological Economics</td>
860	135	1.0568	0.1277	4	1299	5.6161	17673	0.0001697505	5.658349E-05	0	0	5.658349E-05	<td>IEEE Transactions on Automatic Control; Journal of Guidance, Control, and Dynamics; Automatica; Kongzhi Lilun Yu Yinyong/Control Theory and Applications; IET Control Theory and Applications</td>
983612	136	0.3523	-0.1972	2	2117	2.9392	17633	0.00737254	0.004196677	0	0	0.004196677	<td>European Journal of Wood and Wood Products; Holzforschung; BioResources; Wood Science and Technology; Journal of Wood Science</td>
254132	137	-0.7468	0.0425	1	2593	4.3373	17611	0.0003406962	0	0	0	0	<td>Multiple Sclerosis Journal; Neurology; Journal of Neuroimmunology; Journal of the Neurological Sciences; Journal of Neurology</td>
344026	138	-0.1079	0.6518	3	1872	4.0807	17600	0.3127841	0.004147727	0.0003977273	0.0005681818	0.003181818	<td>Brain and Language; Neuropsychologia; Journal of Memory and Language; Frontiers in Psychology; Journal of Experimental Psychology: Learning Memory and Cognition</td>
368397	139	0.9625	-0.0947	2	1629	4.2259	17504	0.0001713894	5.71298E-05	0	0	5.71298E-05	<td>International Journal of Advanced Manufacturing Technology; International Journal of Machine Tools and Manufacture; Journal of Materials Processing Technology; Journal of Manufacturing Science and Engineering, Transactions of the ASME; CIRP Annals - Manufacturing Technology</td>
95692	140	-0.8487	-0.1115	1	2499	4.2349	17498	0	0	0	0	0	<td>Journal of Vascular and Interventional Radiology; World Journal of Gastroenterology; CardioVascular and Interventional Radiology; Hepato-Gastroenterology; Journal of Interventional Radiology</td>
1178803	141	0.0497	0.6346	3	2788	4.1701	17486	0.04197644	0.07726181	0.0004575089	0.003088185	0.07371612	<td>Scientometrics; Journal of Informetrics; Journal of the American Society for Information Science and Technology; PLoS ONE; Journal of the Association for Information Science and Technology</td>
499863	142	-0.147	-0.1333	5	2624	4.9999	17478	0.0002288591	0	0	0	0	<td>Aquatic Toxicology; Ecotoxicology and Environmental Safety; Environmental Toxicology and Chemistry; Bulletin of Environmental Contamination and Toxicology; Chemosphere</td>
671723	143	-0.7562	-0.0813	1	2322	3.2224	17447	0.0002292658	0	0	0	0	<td>Journal of Medical Virology; Hepatology; Journal of Viral Hepatitis; Journal of Virology; World Journal of Gastroenterology</td>
3128389	144	-0.7416	0.0119	1	2245	3.458	17408	0.0001148897	0	0	0	0	<td>Journal of Viral Hepatitis; Hepatology; PLoS ONE; Journal of Medical Virology; Journal of Hepatology</td>
1517982	145	0.7914	-0.4703	2	1925	4.6106	17393	0.0001149888	0	0	0	0	<td>Sensors and Actuators, B: Chemical; Materials Letters; Applied Surface Science; RSC Advances; Journal of Materials Science: Materials in Electronics</td>
460709	146	0.5791	-0.4316	2	1609	3.8964	17389	0.0001150152	5.750762E-05	0	0	5.750762E-05	<td>Journal of Applied Polymer Science; Polymer; Polymer Engineering and Science; Journal of Polymer Science, Part B: Polymer Physics; Polymer Composites</td>
160533	147	-0.4947	-0.0293	1	1918	2.9811	17315	5.775339E-05	0	0	0	0	<td>Journal of Cataract and Refractive Surgery; Journal of Refractive Surgery; Cornea; Investigative Ophthalmology and Visual Science; International Eye Science</td>
618183	148	-0.2041	-0.2191	5	1942	4.7066	17288	0	0	0	0	0	<td>Pakistan Journal of Botany; Acta Physiologiae Plantarum; Journal of Plant Physiology; Biologia Plantarum; Journal of Plant Nutrition</td>
2319320	149	0.7535	-0.133	5	1065	3.4762	17277	0.001736413	5.788042E-05	0	0	5.788042E-05	<td>Journal of Structural Geology; Journal of Metamorphic Geology; Lithos; Tectonophysics; Contributions to Mineralogy and Petrology</td>
876058	150	0.4346	0.5032	3	1838	4.2422	17254	0.002955836	5.795758E-05	0	0	5.795758E-05	<td>Energy Policy; Energy Economics; Journal of Cleaner Production; Energy; Climate Policy</td>
1736796	151	0.0666	0.9193	3	1264	5.4953	17254	0.1619914	0.04723542	5.795758E-05	0.0002318303	0.04694564	<td>Journalism Studies; Journalism; Journalism and Mass Communication Quarterly; Journalism Practice; Newspaper Research Journal</td>
651	152	-0.6811	-0.0104	1	3024	6.537	17251	0.0003478059	0	0	0	0	<td>Genetic Epidemiology; PLoS ONE; American Journal of Human Genetics; Bioinformatics; Human Heredity</td>
1378320	153	-0.7929	-0.1196	1	2683	6.5967	17242	0.0001159958	0	0	0	0	<td>Chinese Journal of Tissue Engineering Research; PLoS ONE; Stem Cells and Development; Cytotherapy; Stem Cells</td>
536027	154	-0.7368	0.178	1	1584	3.2645	17208	0.000348675	0	0	0	0	<td>Journal of Shoulder and Elbow Surgery; Arthroscopy - Journal of Arthroscopic and Related Surgery; American Journal of Sports Medicine; Journal of Bone and Joint Surgery - Series A; Knee Surgery, Sports Traumatology, Arthroscopy</td>
459906	155	1.113	-0.3585	2	1058	3.6649	17202	0	0	0	0	0	<td>Materials Science & Engineering A: Structural Materials: Properties, Microstructure and Processing; Journal of Alloys and Compounds; Transactions of Nonferrous Metals Society of China; Acta Materialia; Xiyou Jinshu Cailiao Yu Gongcheng/Rare Metal Materials and Engineering</td>
59475	156	-0.5878	0.224	1	2625	5.2205	17180	0.005005821	0	0	0	0	<td>Brain Injury; Journal of Neurotrauma; Journal of Head Trauma Rehabilitation; Archives of Physical Medicine and Rehabilitation; Journal of the International Neuropsychological Society</td>
154846	157	0.0161	0.3947	3	2013	3.6863	17178	0.003842124	0.000232856	0	0	0.000232856	<td>Accident Analysis and Prevention; Transportation Research Record; Transportation Research Part F: Traffic Psychology and Behaviour; Traffic Injury Prevention; Journal of Safety Research</td>
58190	158	0.2225	0.8177	3	1258	4.5882	17157	0.01019992	0.0008742787	0	0.0001748557	0.000699423	<td>Small Business Economics; Journal of Business Venturing; International Journal of Entrepreneurship and Small Business; Entrepreneurship Theory and Practice; Journal of Small Business and Enterprise Development</td>
334650	159	0.3961	0.0456	5	1654	3.898	17061	0.0009964246	0	0	0	0	<td>Agricultural and Forest Meteorology; Boundary-Layer Meteorology; Journal of Geophysical Research; Global Change Biology; Biogeosciences</td>
95437	160	-0.773	-0.0651	1	2549	4.8266	17009	5.87924E-05	0	0	0	0	<td>PLoS ONE; Journal of Steroid Biochemistry and Molecular Biology; Journal of Clinical Endocrinology and Metabolism; American Journal of Clinical Nutrition; Osteoporosis International</td>
281511	161	-0.4409	0.5159	3	1774	3.8405	17007	0.002293173	0.000176398	0	0	0.000176398	<td>Drug and Alcohol Dependence; Journal of Substance Abuse Treatment; Addiction; International Journal of Drug Policy; Substance Use and Misuse</td>
2401088	162	-0.557	0.4419	3	2244	5.0157	16916	0.003014897	0.0002364625	0	0	0.0002364625	<td>Psycho-Oncology; Supportive Care in Cancer; Cancer Nursing; European Journal of Cancer Care; European Journal of Oncology Nursing</td>
836004	163	1.712	-0.3406	2	390	2.294	16915	0	0	0	0	0	<td>Physical Review D - Particles, Fields, Gravitation and Cosmology; Physics Letters, Section B: Nuclear, Elementary Particle and High-Energy Physics; Nuclear Physics B - Proceedings Supplements; Physical Review Letters; European Physical Journal C</td>
564714	164	0.7422	-0.0399	5	1698	3.4231	16870	0.01452282	0.00112626	0	0	0.00112626	<td>Journal of Volcanology and Geothermal Research; Bulletin of Volcanology; Journal of Geophysical Research: Solid Earth; Geophysical Research Letters; Earth and Planetary Science Letters</td>
4135776	165	-0.364	0.6275	3	2017	4.4811	16870	0.004564316	0.0002371073	5.927682E-05	0	0.0001778305	<td>Journal of Traumatic Stress; Military Medicine; Psychological Trauma: Theory, Research, Practice, and Policy; Journal of Nervous and Mental Disease; Journal of Anxiety Disorders</td>
3555175	166	-0.3441	-0.2396	5	2652	3.6928	16842	5.937537E-05	0	0	0	0	<td>Food Control; International Journal of Food Microbiology; Toxins; Food Additives and Contaminants - Part A Chemistry, Analysis, Control, Exposure and Risk Assessment; Mycotoxin Research</td>
1821016	167	0.9394	0.1709	4	2119	6.3585	16835	0.006177606	0.0004752005	0	0	0.0004752005	<td>IEEE Transactions on Signal Processing; IEEE Transactions on Image Processing; IEEE Signal Processing Letters; Signal Processing; IEEE Transactions on Information Theory</td>
699016	168	-0.6098	-0.1034	5	2256	4.1628	16781	0.0001787736	0	0	0	0	<td>Ticks and Tick-borne Diseases; Veterinary Parasitology; Infection and Immunity; Parasites and Vectors; Vector-Borne and Zoonotic Diseases</td>
2683651	169	1.1544	-0.444	2	1061	4.1486	16732	0.0001195314	0	0	0	0	<td>Physical Review B - Condensed Matter and Materials Physics; Applied Physics Letters; Journal of Applied Physics; Physical Review Letters; Journal of Magnetism and Magnetic Materials</td>
1551565	170	0.188	0.7154	3	1719	4.2412	16670	0.03911218	0.000539892	0	0.000119976	0.000419916	<td>Journal of Economic Behavior and Organization; Games and Economic Behavior; Economics Letters; Experimental Economics; Journal of Economic Psychology</td>
347109	171	-0.5819	0.1628	1	2511	4.044	16635	0.001743312	0.0001202284	0	0	0.0001202284	<td>Movement Disorders; Parkinsonism and Related Disorders; Neurology; Journal of Neurology; Journal of the Neurological Sciences</td>
199756	172	-0.315	-0.26	5	1575	3.6353	16596	6.025548E-05	0	0	0	0	<td>Plant Cell, Tissue and Organ Culture; In Vitro Cellular and Developmental Biology - Plant; Plant Cell Reports; Scientia Horticulturae; Biologia Plantarum</td>
79915	173	0.1593	-0.3333	6	2286	3.99	16571	0	0	0	0	0	<td>Talanta; Journal of Analytical Atomic Spectrometry; Analytica Chimica Acta; Spectrochimica Acta, Part B: Atomic Spectroscopy; Microchemical Journal</td>
461469	174	-0.1142	-0.579	6	1681	7.1557	16565	0	0	0	0	0	<td>Organic Letters; Journal of Organic Chemistry; Tetrahedron Letters; Angewandte Chemie - International Edition; Journal of the American Chemical Society</td>
374970	175	-0.7916	0.1004	1	2391	4.1654	16498	0.0001212268	6.061341E-05	0	0	6.061341E-05	<td>Spine; European Spine Journal; Spine Journal; Journal of Neurosurgery: Spine; Chinese Journal of Tissue Engineering Research</td>
3492937	176	0.3491	-0.6136	6	1440	4.5502	16477	6.069066E-05	0	0	0	0	<td>Inorganic Chemistry; Dalton Transactions; Polyhedron; Inorganica Chimica Acta; Acta Crystallographica Section E: Structure Reports Online</td>
646769	177	0.9561	-0.0789	2	1308	4.4347	16464	0.0003644315	0.0002429543	0	0	0.0002429543	<td>Yanshilixue Yu Gongcheng Xuebao/Chinese Journal of Rock Mechanics and Engineering; Yantu Lixue/Rock and Soil Mechanics; International Journal of Rock Mechanics and Minings Sciences; Rock Mechanics and Rock Engineering; Engineering Geology</td>
78402	178	-0.1205	0.0968	1	2666	4.6127	16405	0.0007924413	0.0001828711	0	6.095703E-05	0.0001219141	<td>Journal of Neuroscience; Journal of Neurophysiology; Neuron; Neurocomputing; PLoS ONE</td>
1077359	179	-0.5964	-0.1754	5	2712	3.8937	16395	0.000304971	0	0	0	0	<td>Journal of Virology; PLoS ONE; Vaccine; Virology; Journal of General Virology</td>
792394	180	0.0829	0.857	3	1020	3.4761	16378	0.4223348	0.01318842	0.001770668	0.001160093	0.01025766	<td>System; Foreign Language Annals; Journal of English for Academic Purposes; English for Specific Purposes; English Language Teaching</td>
1857	181	0.9594	0.3285	4	1150	3.5248	16365	0.0003666361	0	0	0	0	<td>Quantitative Finance; International Journal of Theoretical and Applied Finance; Stochastic Processes and their Applications; Mathematical Finance; Insurance: Mathematics and Economics</td>
949198	182	-0.8256	0.1159	1	2125	3.6452	16336	6.121449E-05	0	0	0	0	<td>American Journal of Cardiology; International Journal of Cardiology; American Heart Journal; Journal of the American College of Cardiology; European Heart Journal</td>
326893	183	-0.2509	-0.2268	6	3493	5.9112	16291	6.138359E-05	0.0002455343	0	6.138359E-05	0.0001841508	<td>Journal of Chemical Information and Modeling; Journal of Medicinal Chemistry; Journal of Chemical Information and Computer Sciences; Journal of Computer-Aided Molecular Design; SAR and QSAR in Environmental Research</td>
3315716	184	-0.7688	0.1347	1	2351	3.7731	16269	0.0001229332	0	0	0	0	<td>Stroke; Journal of Stroke and Cerebrovascular Diseases; Cerebrovascular Diseases; International Journal of Stroke; American Journal of Neuroradiology</td>
461263	185	0.5457	-0.3603	2	1870	3.4288	16262	0.0006149305	0	0	0	0	<td>Fluid Phase Equilibria; Journal of Chemical & Engineering Data; Journal of Chemical Thermodynamics; Industrial & Engineering Chemistry Research; Journal of Molecular Liquids</td>
219532	186	0.1231	-0.3568	2	3044	5.8125	16260	0.0001845018	6.150061E-05	0	0	6.150061E-05	<td>Colloids and Surfaces B: Biointerfaces; RSC Advances; Materials Letters; Journal of Nanoparticle Research; Materials Science and Engineering C</td>
992796	187	1.4131	0.1268	4	681	4.296	16251	0.000184604	0	0	0	0	<td>Nonlinear Analysis, Theory, Methods and Applications; Journal of Mathematical Analysis and Applications; Advances in Difference Equations; Electronic Journal of Differential Equations; Applied Mathematics and Computation</td>
